Taxonomy,Taxon_ID,target.gene,BRC.ID,Superclass,Class,Subclass,Gene_Name,EC.number,Accession,Alt.Locus.Tag,Feature.ID,Feature.Type,Start,End,Length.1,Strand.x,FIGfam.ID,PATRIC.genus.specific.families..PLfams.,PATRIC.cross.genus.families..PGfams.,Protein.ID,AA.Length,Patric_Product,GO
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_1699,fig|83332.111.peg.1887,RNA Processing,RNA Processing,RNA processing and modification,pyrG,6.3.4.2,CP003248,VBIMycTub226894_1887,PATRIC.83332.111.CP003248.CDS.1923836.1925596.fwd,CDS,1923836,1925596,1761,+,FIG00000176,PLF_1763_00000499,PGF_00416129,AFN49620.1,586,CTP synthase (EC 6.3.4.2),GO:0003883|CTP synthase activity
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_2837c,fig|83332.111.peg.3155,RNA Processing,RNA Processing,RNA processing and modification,,3.1.-.-; 3.1.3.7,CP003248,VBIMycTub226894_3155,PATRIC.83332.111.CP003248.CDS.3143645.3144595.rev,CDS,3143645,3144595,951,-,FIG00002194,PLF_1763_00051285,PGF_06992463,AFN50816.1,316,Cyclic-di-AMP phosphodiesterase MSMEG_2630,
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_1253,fig|83332.111.peg.1399,RNA Processing,RNA Processing,RNA processing and modification,deaD,3.6.4.13,CP003248,VBIMycTub226894_1399,PATRIC.83332.111.CP003248.CDS.1399976.1401667.fwd,CDS,1399976,1401667,1692,+,FIG00001381,PLF_1763_00000359,PGF_00421098,AFN49157.1,563,DEAD-box ATP-dependent RNA helicase DeaD (= CshA) (EC 3.6.4.13),
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_1697,fig|83332.111.peg.1885,RNA Processing,RNA Processing,RNA processing and modification,,,CP003248,VBIMycTub226894_1885,PATRIC.83332.111.CP003248.CDS.1921549.1922730.fwd,CDS,1921549,1922730,1182,+,FIG00005773,PLF_1763_00000734,PGF_00426739,AFN49618.1,393,FIG005773: conserved membrane protein ML1361,
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_2228c,fig|83332.111.peg.2479,,RNA Processing,RNA processing and modification,,3.1.26.4; 3.1.3.73,CP003248,VBIMycTub226894_2479,PATRIC.83332.111.CP003248.CDS.2501652.2502746.rev,CDS,2501652,2502746,1095,-,FIG00006762,PLF_1763_00000570,PGF_02898859,AFN50178.1,364,FIG006762: Phosphoglycerate mutase family,
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_3404c,fig|83332.111.peg.3794,,RNA Processing,RNA processing and modification,,2.1.2.-,CP003248,VBIMycTub226894_3794,PATRIC.83332.111.CP003248.CDS.3824060.3824764.rev,CDS,3824060,3824764,705,-,FIG01329314,PLF_1763_00003112,PGF_00071433,AFN51419.1,234,formyltransferase,
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_2179c,fig|83332.111.peg.2426,,RNA Processing,RNA processing and modification,,3.1.13.-,CP003248,VBIMycTub226894_2426,PATRIC.83332.111.CP003248.CDS.2441819.2442325.rev,CDS,2441819,2442325,507,-,FIG00994907,PLF_1763_00001104,PGF_08225224,AFN50127.1,168,hypothetical protein,
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_1540,fig|83332.111.peg.1717,RNA Processing,RNA Processing,RNA processing and modification,,5.4.99.-,CP003248,VBIMycTub226894_1717,PATRIC.83332.111.CP003248.CDS.1742866.1743777.fwd,CDS,1742866,1743777,912,+,FIG00000124,PLF_1763_00000815,PGF_10569727,AFN49457.1,303,LSU rRNA pseudouridine(1911/1915/1917) synthase (EC 5.4.99.23),
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_1711,fig|83332.111.peg.1901,RNA Processing,RNA Processing,RNA processing and modification,,5.4.99.-,CP003248,VBIMycTub226894_1901,PATRIC.83332.111.CP003248.CDS.1938845.1939609.fwd,CDS,1938845,1939609,765,+,FIG01956038,PLF_1763_00000923,PGF_00048829,AFN49635.1,254,LSU rRNA pseudouridine(2605) synthase (EC 5.4.99.22),
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_2407,fig|83332.111.peg.2688,,RNA Processing,RNA processing and modification,,3.1.26.11,CP003248,VBIMycTub226894_2688,PATRIC.83332.111.CP003248.CDS.2704707.2705528.fwd,CDS,2704707,2705528,822,+,FIG00882049,PLF_1763_00001839,PGF_10420457,AFN50372.1,273,MBL-fold metallo-hydrolase superfamily,
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_1339,fig|83332.111.peg.1494,,RNA Processing,RNA processing and modification,,,CP003248,VBIMycTub226894_1494,PATRIC.83332.111.CP003248.CDS.1506010.1506744.fwd,CDS,1506010,1506744,735,+,FIG00113090,PLF_1763_00000842,PGF_06975895,AFN49246.1,244,Metal-dependent hydrolases of the beta-lactamase superfamily III,
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_3733c,fig|83332.111.peg.4153,,RNA Processing,RNA processing and modification,,,CP003248,VBIMycTub226894_4153,PATRIC.83332.111.CP003248.CDS.4184190.4184690.rev,CDS,4184190,4184690,501,-,FIG01324438,PLF_1763_00003045,PGF_02410989,AFN51756.1,166,MutT/Nudix family protein,
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_3419c,fig|83332.111.peg.3809,Cellular Processes,RNA Processing,RNA processing and modification,gcp,2.3.1.234,CP003248,VBIMycTub226894_3809,PATRIC.83332.111.CP003248.CDS.3837735.3838757.rev,CDS,3837735,3838757,1023,-,FIG00134348,PLF_1763_00000509,PGF_07915158,AFN51434.1,340,N(6)-L-threonylcarbamoyladenine synthase (EC 2.3.1.234),
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_3040c,fig|83332.111.peg.3387,,RNA Processing,RNA processing and modification,,,CP003248,VBIMycTub226894_3387,PATRIC.83332.111.CP003248.CDS.3400203.3401009.rev,CDS,3400203,3401009,807,-,FIG00996529,PLF_1763_00019176,PGF_01366870,AFN51029.1,268,NUDIX hydrolase-like protein SCO3573,
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_1300,fig|83332.111.peg.1453,RNA Processing,RNA Processing,RNA processing and modification,hemK,2.1.1.297,CP003248,VBIMycTub226894_1453,PATRIC.83332.111.CP003248.CDS.1456634.1457548.fwd,CDS,1456634,1457548,915,+,FIG00795509,PLF_1763_00001808,PGF_05580933,AFN49206.1,304,Peptide chain release factor N(5)-glutamine methyltransferase (EC 2.1.1.297),
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_2783c,fig|83332.111.peg.3096,RNA Processing,RNA Processing,RNA processing and modification,gpsI,2.7.7.8,CP003248,VBIMycTub226894_3096,PATRIC.83332.111.CP003248.CDS.3090349.3092607.rev,CDS,3090349,3092607,2259,-,FIG00000391,PLF_1763_00000451,PGF_03104485,AFN50758.1,752,Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8),GO:0004654|polyribonucleotide nucleotidyltransferase activity
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_2901c,fig|83332.111.peg.3230,RNA Processing,RNA Processing,RNA processing and modification,,,CP003248,VBIMycTub226894_3230,PATRIC.83332.111.CP003248.CDS.3211813.3212118.rev,CDS,3211813,3212118,306,-,FIG00004032,PLF_1763_00001004,PGF_00038579,AFN50883.1,101,Protein often found in Actinomycetes clustered with signal peptidase and/or RNaseHII,
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_3300c,fig|83332.111.peg.3683,RNA Processing,RNA Processing,RNA processing and modification,,,CP003248,VBIMycTub226894_3683,PATRIC.83332.111.CP003248.CDS.3685980.3686864.rev,CDS,3685980,3686864,885,-,FIG00001028,PLF_1763_00167789,PGF_03223464,AFN51306.1,294,"Pseudouridine synthase (EC 4.2.1.70), PA2043 type",GO:0004730|pseudouridylate synthase activity
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_3796,fig|83332.111.peg.4221,,RNA Processing,RNA processing and modification,,,CP003248,VBIMycTub226894_4221,PATRIC.83332.111.CP003248.CDS.4250224.4251183.fwd,CDS,4250224,4251183,960,+,FIG01363704,PLF_1763_00002625,PGF_00045623,AFN51822.1,319,Putative uncharacterized protein BCG_3858,
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_2707,fig|83332.111.peg.3012,,RNA Processing,RNA processing and modification,,,CP003248,VBIMycTub226894_3012,PATRIC.83332.111.CP003248.CDS.3020583.3021557.fwd,CDS,3020583,3021557,975,+,FIG00433048,PLF_1763_00002282,PGF_00048500,AFN50680.1,324,Ribonuclease BN,
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_2681,fig|83332.111.peg.2986,RNA Processing,RNA Processing,RNA processing and modification,,,CP003248,VBIMycTub226894_2986,PATRIC.83332.111.CP003248.CDS.2996851.2998065.fwd,CDS,2996851,2998065,1215,+,FIG00000804,PLF_1763_00001215,PGF_02959749,AFN50654.1,404,Ribonuclease D (EC 3.1.26.3),GO:0004525|ribonuclease III activity
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_2444c,fig|83332.111.peg.2736,RNA Processing,RNA Processing,RNA processing and modification,rne,,CP003248,VBIMycTub226894_2736,PATRIC.83332.111.CP003248.CDS.2742133.2744880.rev,CDS,2742133,2744880,2748,-,FIG00000913,PLF_1763_00000785,PGF_10461681,AFN50410.1,915,Ribonuclease E (EC 3.1.26.12),
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_3853,fig|83332.111.peg.4288,RNA Processing,RNA Processing,RNA processing and modification,rraA,4.1.1.112; 4.1.3.17,CP003248,VBIMycTub226894_4288,PATRIC.83332.111.CP003248.CDS.4325673.4326146.fwd,CDS,4325673,4326146,474,+,FIG00000884,PLF_1763_00001216,PGF_02386652,AFN51881.1,157,Ribonuclease E inhibitor RraA,
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_2902c,fig|83332.111.peg.3231,RNA Processing,RNA Processing,RNA processing and modification,rnhB,3.1.26.4,CP003248,VBIMycTub226894_3231,PATRIC.83332.111.CP003248.CDS.3212172.3212966.rev,CDS,3212172,3212966,795,-,FIG00000126,PLF_1763_00001039,PGF_00048556,AFN50884.1,264,Ribonuclease HII (EC 3.1.26.4),GO:0004523|ribonuclease H activity
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_2925c,fig|83332.111.peg.3255,RNA Processing,RNA Processing,RNA processing and modification,rnc,3.1.26.3,CP003248,VBIMycTub226894_3255,PATRIC.83332.111.CP003248.CDS.3239839.3240561.rev,CDS,3239839,3240561,723,-,FIG00000208,PLF_1763_00000752,PGF_03790040,AFN50908.1,240,Ribonuclease III (EC 3.1.26.3),GO:0004525|ribonuclease III activity
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_2752c,fig|83332.111.peg.3063,,RNA Processing,RNA processing and modification,,3.1.-.-; 3.5.2.6,CP003248,VBIMycTub226894_3063,PATRIC.83332.111.CP003248.CDS.3064525.3066156.rev,CDS,3064525,3066156,1632,-,FIG01303963,PLF_1763_00000197,PGF_06848757,AFN50726.1,543,Ribonuclease J2 (endoribonuclease in RNA processing),
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_3923c,fig|83332.111.peg.4368,,RNA Processing,RNA processing and modification,rnpA,3.1.26.5,CP003248,VBIMycTub226894_4368,PATRIC.83332.111.CP003248.CDS.4410589.4410777.rev,CDS,4410589,4410777,189,-,FIG00092649,PLF_1763_00002459,PGF_08424570,AFN51953.1,62,Ribonuclease P protein component (EC 3.1.26.5),GO:0004526|ribonuclease P activity
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_1421,fig|83332.111.peg.1580,,RNA Processing,RNA processing and modification,,,CP003248,VBIMycTub226894_1580,PATRIC.83332.111.CP003248.CDS.1595985.1596890.fwd,CDS,1595985,1596890,906,+,FIG01307205,PLF_1763_00000696,PGF_03788368,AFN49330.1,301,RNase adapter protein RapZ,
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_2896c,fig|83332.111.peg.3225,RNA Processing,RNA Processing,RNA processing and modification,,,CP003248,VBIMycTub226894_3225,PATRIC.83332.111.CP003248.CDS.3205275.3206444.rev,CDS,3205275,3206444,1170,-,FIG00035268,PLF_1763_00001403,PGF_09432500,AFN50878.1,389,Rossmann fold nucleotide-binding protein Smf possibly involved in DNA uptake,
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_0380c,fig|83332.111.peg.419,,RNA Processing,RNA processing and modification,,,CP003248,VBIMycTub226894_0419,PATRIC.83332.111.CP003248.CDS.456269.456820.rev,CDS,456269,456820,552,-,FIG00945552,PLF_1763_00001263,PGF_02385560,AFN48235.1,183,SpoU rRNA methylase family protein,
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_1301,fig|83332.111.peg.1454,RNA Processing,RNA Processing,RNA processing and modification,,2.7.7.87,CP003248,VBIMycTub226894_1454,PATRIC.83332.111.CP003248.CDS.1457564.1458217.fwd,CDS,1457564,1458217,654,+,FIG01307104,PLF_1763_00001079,PGF_01898991,AFN49207.1,217,Threonylcarbamoyl-AMP synthase (EC 2.7.7.87),
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_2118c,fig|83332.111.peg.2361,,RNA Processing,RNA processing and modification,,2.1.1.220,CP003248,VBIMycTub226894_2361,PATRIC.83332.111.CP003248.CDS.2377478.2378320.rev,CDS,2377478,2378320,843,-,FIG01124700,PLF_1763_00000585,PGF_00413192,AFN50063.1,280,tRNA (adenine(58)-N(1))-methyltransferase (EC 2.1.1.220),
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_2906c,fig|83332.111.peg.3235,,RNA Processing,RNA processing and modification,trmD,2.1.1.228,CP003248,VBIMycTub226894_3235,PATRIC.83332.111.CP003248.CDS.3215675.3216367.rev,CDS,3215675,3216367,693,-,FIG00000230,PLF_1763_00001613,PGF_00413208,AFN50888.1,230,tRNA (guanine(37)-N(1))-methyltransferase (EC 2.1.1.228),GO:0052906|tRNA (guanine(37)-N(1))-methyltransferase activity
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_0208c,fig|83332.111.peg.238,,RNA Processing,RNA processing and modification,,2.1.1.33,CP003248,VBIMycTub226894_0238,PATRIC.83332.111.CP003248.CDS.248115.248708.rev,CDS,248115,248708,594,-,FIG00002733,PLF_1763_00000658,PGF_06530721,AFN48059.1,197,tRNA (guanine(46)-N(7))-methyltransferase (EC 2.1.1.33),GO:0008176|tRNA (guanine-N7-)-methyltransferase activity
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_2727c,fig|83332.111.peg.3032,,RNA Processing,RNA processing and modification,miaA,2.5.1.75,CP003248,VBIMycTub226894_3032,PATRIC.83332.111.CP003248.CDS.3039835.3040779.rev,CDS,3039835,3040779,945,-,FIG01958810,PLF_1763_00001236,PGF_04807486,AFN50700.1,314,tRNA dimethylallyltransferase (EC 2.5.1.75),
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_3455c,fig|83332.111.peg.3850,RNA Processing,RNA Processing,RNA processing and modification,truA,5.4.99.12,CP003248,VBIMycTub226894_3850,PATRIC.83332.111.CP003248.CDS.3876231.3877001.rev,CDS,3876231,3877001,771,-,FIG00000093,PLF_1763_00001014,PGF_00413290,AFN51473.2,256,tRNA pseudouridine(38-40) synthase (EC 5.4.99.12),GO:0009982|pseudouridine synthase activity
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_2793c,fig|83332.111.peg.3106,RNA Processing,RNA Processing,RNA processing and modification,truB,5.4.99.25,CP003248,VBIMycTub226894_3106,PATRIC.83332.111.CP003248.CDS.3102374.3103270.rev,CDS,3102374,3103270,897,-,,PLF_1763_00001289,PGF_00413295,AFN50768.1,298,tRNA pseudouridine(55) synthase (EC 5.4.99.25),
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_3421c,fig|83332.111.peg.3811,RNA Processing,RNA Processing,RNA processing and modification,,,CP003248,VBIMycTub226894_3811,PATRIC.83332.111.CP003248.CDS.3839239.3839865.rev,CDS,3839239,3839865,627,-,FIG00000247,PLF_1763_00001520,PGF_02792560,AFN51436.1,208,tRNA threonylcarbamoyladenosine biosynthesis protein TsaB,
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_3422c,fig|83332.111.peg.3812,RNA Processing,RNA Processing,RNA processing and modification,,,CP003248,VBIMycTub226894_3812,PATRIC.83332.111.CP003248.CDS.3839871.3840377.rev,CDS,3839871,3840377,507,-,FIG00000228,PLF_1763_00001010,PGF_03753407,AFN51437.1,168,tRNA threonylcarbamoyladenosine biosynthesis protein TsaE,
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_0881,fig|83332.111.peg.975,,RNA Processing,RNA processing and modification,,2.1.1.-,CP003248,VBIMycTub226894_0975,PATRIC.83332.111.CP003248.CDS.979365.980231.fwd,CDS,979365,980231,867,+,FIG00544877,PLF_1763_00000681,PGF_00413362,AFN48761.1,288,tRNA/rRNA methyltransferase,
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_0823c,fig|83332.111.peg.910,,RNA Processing,RNA processing and modification,,1.3.1.-,CP003248,VBIMycTub226894_0910,PATRIC.83332.111.CP003248.CDS.916480.917649.rev,CDS,916480,917649,1170,-,FIG00000580,PLF_1763_00000420,PGF_00912265,AFN48702.1,389,tRNA-dihydrouridine synthase DusB,
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_2733c,fig|83332.111.peg.3039,RNA Processing,RNA Processing,RNA processing and modification,,2.8.4.3,CP003248,VBIMycTub226894_3039,PATRIC.83332.111.CP003248.CDS.3044996.3046534.rev,CDS,3044996,3046534,1539,-,FIG00108342,PLF_1763_00001595,PGF_08562657,AFN50706.1,512,tRNA-i(6)A37 methylthiotransferase (EC 2.8.4.3),
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_3024c,fig|83332.111.peg.3370,,RNA Processing,RNA processing and modification,trmU,2.8.1.13,CP003248,VBIMycTub226894_3370,PATRIC.83332.111.CP003248.CDS.3382796.3383899.rev,CDS,3382796,3383899,1104,-,FIG00000626,PLF_1763_00131090,PGF_07304022,AFN51012.1,367,tRNA-specific 2-thiouridylase MnmA (EC 2.8.1.13),
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_3752c,fig|83332.111.peg.4174,,RNA Processing,RNA processing and modification,,3.5.4.33,CP003248,VBIMycTub226894_4174,PATRIC.83332.111.CP003248.CDS.4199425.4199883.rev,CDS,4199425,4199883,459,-,FIG00000291,PLF_1763_00039502,PGF_07596127,AFN51776.1,152,tRNA-specific adenosine-34 deaminase (EC 3.5.4.33),
Mycobacterium tuberculosis H37Rv ,83332,RVBD_2880c,,,RNA Processing,RNA processing and modification,,2.1.1.192,,,,,,,,,,,,,,,
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_0032,fig|83332.111.peg.37,Metabolism,"Fatty Acids, Lipids, and Isoprenoids",Sphingolipids,bioF2,2.3.1.47,CP003248,VBIMycTub226894_0037,PATRIC.83332.111.CP003248.CDS.34307.36610.fwd,CDS,34307,36610,2304,+,FIG00051001,PLF_1763_00143771,PGF_03032884,AFN47875.1,767,Acetyltransferase (GNAT) domain / Serine palmitoyltransferase (EC 2.3.1.50),GO:0004758|serine C-palmitoyltransferase activity
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_2389c,fig|83332.111.peg.2664,,"Cell Cycle, Cell Division and Death","Stationary phase, Dormancy, Persistence",rpfD,3.-.-.-,CP003248,VBIMycTub226894_2664,PATRIC.83332.111.CP003248.CDS.2683258.2683650.rev,CDS,2683258,2683650,393,-,FIG01320463,PLF_1763_00043452,PGF_08225224,AFN50353.1,130,hypothetical protein,
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_2450c,fig|83332.111.peg.2742,,"Cell Cycle, Cell Division and Death","Stationary phase, Dormancy, Persistence",rpfE,3.-.-.-,CP003248,VBIMycTub226894_2742,PATRIC.83332.111.CP003248.CDS.2751672.2752139.rev,CDS,2751672,2752139,468,-,FIG01328486,PLF_1763_00070393,PGF_08225224,AFN50416.1,155,hypothetical protein,
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_0981,fig|83332.111.peg.1089,Cellular Processes,"Cell Cycle, Cell Division and Death","Stationary phase, Dormancy, Persistence",mprA,,CP003248,VBIMycTub226894_1089,PATRIC.83332.111.CP003248.CDS.1096826.1097512.fwd,CDS,1096826,1097512,687,+,FIG01956054,PLF_1763_00001245,PGF_00023514,AFN48870.2,228,Mycobacterial persistence response regulator MprA,
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_1009,fig|83332.111.peg.1120,,"Cell Cycle, Cell Division and Death","Stationary phase, Dormancy, Persistence",rpfB,3.-.-.-,CP003248,VBIMycTub226894_1120,PATRIC.83332.111.CP003248.CDS.1128095.1129183.fwd,CDS,1128095,1129183,1089,+,FIG00615230,PLF_1763_00000374,PGF_00037299,AFN48899.1,362,Resuscitation-promoting factor RpfB,
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_1884c,fig|83332.111.peg.2094,,"Cell Cycle, Cell Division and Death","Stationary phase, Dormancy, Persistence",rpfC,3.-.-.-,CP003248,VBIMycTub226894_2094,PATRIC.83332.111.CP003248.CDS.2133738.2134160.rev,CDS,2133738,2134160,423,-,FIG01310076,PLF_1763_00002351,PGF_00048248,AFN49813.1,140,Resuscitation-promoting factor RpfC,
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_0071,fig|83332.111.peg.82,,"Cell Cycle, Cell Division and Death","Stationary phase, Dormancy, Persistence",,,CP003248,VBIMycTub226894_0082,PATRIC.83332.111.CP003248.CDS.79483.80190.fwd,CDS,79483,80190,708,+,FIG00446664,PLF_1763_00004096,PGF_04664292,AFN47915.1,235,Retron-type RNA-directed DNA polymerase (EC 2.7.7.49),
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_0867c,fig|83332.111.peg.959,,"Cell Cycle, Cell Division and Death","Stationary phase, Dormancy, Persistence",rpfA,3.-.-.-,CP003248,VBIMycTub226894_0959,PATRIC.83332.111.CP003248.CDS.964315.965538.rev,CDS,964315,965538,1224,-,FIG00820553,PLF_1763_00001423,PGF_00048246,AFN48747.1,407,Resuscitation-promoting factor RpfA,
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_0902c,fig|83332.111.peg.998,,"Cell Cycle, Cell Division and Death","Stationary phase, Dormancy, Persistence",prrB,2.7.13.3,CP003248,VBIMycTub226894_0998,PATRIC.83332.111.CP003248.CDS.1004504.1005844.rev,CDS,1004504,1005844,1341,-,FIG01405604,PLF_1763_00000138,PGF_00050767,AFN48784.1,446,Sensor-type histidine kinase prrB (EC 2.7.13.3),
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_3132c,fig|83332.111.peg.3490,,"Cell Cycle, Cell Division and Death","Stationary phase, Dormancy, Persistence",devS,2.7.13.3,CP003248,VBIMycTub226894_3490,PATRIC.83332.111.CP003248.CDS.3497526.3499262.rev,CDS,3497526,3499262,1737,-,FIG00827054,PLF_1763_00002485,PGF_00055974,AFN51123.1,578,Two component system sensor histidine kinase DevS,
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_2027c,fig|83332.111.peg.2260,,"Cell Cycle, Cell Division and Death","Stationary phase, Dormancy, Persistence",dosT,2.7.13.3,CP003248,VBIMycTub226894_2260,PATRIC.83332.111.CP003248.CDS.2272795.2274471.rev,CDS,2272795,2274471,1677,-,FIG01384156,PLF_1763_00141265,PGF_00055974,AFN49968.1,558,Two component system sensor histidine kinase DevS,
Mycobacterium tuberculosis H37Rv (Broad),83332,RVBD_0982,fig|83332.111.peg.1090,Cellular Processes,"Cell Cycle, Cell Division and Death","Stationary phase, Dormancy, Persistence",mprB,2.7.13.3; 3.1.3.-,CP003248,VBIMycTub226894_1090,PATRIC.83332.111.CP003248.CDS.1097584.1099026.fwd,CDS,1097584,1099026,1443,+,FIG00000846,PLF_1763_00084786,PGF_02567701,AFN48871.1,480,Two component system sensor histidine kinase MprB,
